username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
GreatHarvestLV;2017-10-28 15:00;0;0;"Stop by for a spooky treat for your Halloween party! @Great Harvest Bread Company https://www. instagram.com/p/BazsMVAnIIl/";;@Great;;"924395348306604032";https://twitter.com/GreatHarvestLV/status/924395348306604032
arlynvalenciamd;2017-10-28 14:59;0;0;"How cute!! #cat #catsofinstagram #lasvegas #catlover @Spring… https://www. instagram.com/p/BazsHEGg1RQN vq5NU-5qiumFIg_pOyf_cqYXI00/ …";;@Spring;#cat #catsofinstagram #lasvegas #catlover;"924395166592466944";https://twitter.com/arlynvalenciamd/status/924395166592466944
tmathis1906;2017-10-28 14:59;0;0;"Can’t believe _pretty_brown_skin was in Vegas at the same time! @… https://www. instagram.com/p/BazsGLJFHOkF so6F5spBQwk2k31UvHESfk3BdM0/ …";;@;;"924395140931657728";https://twitter.com/tmathis1906/status/924395140931657728
yochef2;2017-10-28 14:58;0;0;"Collard greens! #collards @Las Vegas Strip https://www. instagram.com/p/Bazr6k8lEjJ/";;@Las;#collards;"924395089031565319";https://twitter.com/yochef2/status/924395089031565319
danieldelaflor;2017-10-28 14:58;0;0;"Puddles in alleys off Fremont w/ @name_is_sara #lasvegas #fremont #birthdayweek #reflection … https://www. instagram.com/p/BazrX9Jg4Tn/";;@name_is_sara;#lasvegas #fremont #birthdayweek #reflection;"924394878640861184";https://twitter.com/danieldelaflor/status/924394878640861184
GreatHarvestLV;2017-10-28 14:57;0;1;"There’s still@time to grab a hostess gift! @Great Harvest Bread Company https://www. instagram.com/p/Bazr8lmnW9u/";;@time @Great;;"924394823963983872";https://twitter.com/GreatHarvestLV/status/924394823963983872
Kira_Anne_Ho;2017-10-28 14:57;0;1;"I'm at @ALEXANDANI in Las Vegas, NV https://www. swarmapp.com/c/f9EGBoPSUCO";;@ALEXANDANI;;"924394800010399744";https://twitter.com/Kira_Anne_Ho/status/924394800010399744
djinfo1;2017-10-28 14:57;0;1;"Weed in #lasvegas @Las Vegas Strip https://www. instagram.com/p/Bazr25QlEUp/";;@Las;#lasvegas;"924394663527813120";https://twitter.com/djinfo1/status/924394663527813120
shopparque;2017-10-28 14:54;0;0;"Visit us + take a snap! // Located at our new shop at Town Square (in between LaserAway + Aldo)!… https://www. instagram.com/p/Bazrl2cDovT/";;;;"924394031634878465";https://twitter.com/shopparque/status/924394031634878465
BrowninEntrtain;2017-10-28 14:53;0;0;"#Fridaynight which one you like betta?? #WVVIEW #LasVegas #worldagirltravels #livinlyfe … https://www. instagram.com/p/Bazrej2jU6I/";;;#Fridaynight #WVVIEW #LasVegas #worldagirltravels #livinlyfe;"924393769176391680";https://twitter.com/BrowninEntrtain/status/924393769176391680
Komishi;2017-10-28 14:53;0;0;"Just posted a photo @Las Vegas Nevada https://www. instagram.com/p/BazrdZjAhtR/";;@Las;;"924393731863842822";https://twitter.com/Komishi/status/924393731863842822
sidneywilson4;2017-10-28 14:53;0;0;"Transformations . http://www. sidneywilson.com . We can help you reach your goals . No matter what your… https://www. instagram.com/p/BazrY8aF9qY/";;;;"924393668068421632";https://twitter.com/sidneywilson4/status/924393668068421632
KT4AU;2017-10-28 14:52;0;0;"Day 2!! #vegasbaby #britbrit2017 @Ceaser's Palace https://www. instagram.com/p/BazrYjXFxwI/";;@Ceaser;#vegasbaby #britbrit2017;"924393573390446592";https://twitter.com/KT4AU/status/924393573390446592
sidneywilson4;2017-10-28 14:52;0;0;"Transformations . http://www. sidneywilson.com . We can help you reach your goals . No matter what your… https://www. instagram.com/p/BazrRAhlKuH/";;;;"924393416259026944";https://twitter.com/sidneywilson4/status/924393416259026944
sidneywilson4;2017-10-28 14:51;0;0;"Transformations . http://www. sidneywilson.com . We can help you reach your goals . No matter what your… https://www. instagram.com/p/BazrLmBl-i-/";;;;"924393120728457216";https://twitter.com/sidneywilson4/status/924393120728457216
djinfo1;2017-10-28 14:50;0;0;"It's getting harder to think about being with you @Las Vegas Strip https://www. instagram.com/p/BazrGGjlKlW/";;@Las;;"924393016919457792";https://twitter.com/djinfo1/status/924393016919457792
sidneywilson4;2017-10-28 14:50;0;0;"Transformations . http://www. sidneywilson.com . We can help you reach your goals . No matter what your… https://www. instagram.com/p/BazrHKklU8q/";;;;"924392968521383938";https://twitter.com/sidneywilson4/status/924392968521383938
OutRunYT;2017-10-28 14:48;0;0;"Just posted a photo @In-N-Out Burger https://www. instagram.com/p/Bazq7rfj3QI/";;@In;;"924392579495579648";https://twitter.com/OutRunYT/status/924392579495579648
BeerAlien;2017-10-28 14:48;0;0;"Beer Zombies Bottle share - Drinking an Everything Is Nothing With A Twist at @595craftkitchen - http:// untp.beer/s/c520792104";;@595craftkitchen;;"924392549996990465";https://twitter.com/BeerAlien/status/924392549996990465
theUNshopLV;2017-10-28 14:48;1;2;"Y3 Preowned Size 7.5 $1000 In store or online. #theUN @Urban Necessities https://www. instagram.com/p/Bazq6BnjbXY/";;@Urban;#theUN;"924392524680253440";https://twitter.com/theUNshopLV/status/924392524680253440
SeanSable;2017-10-28 14:47;0;0;"Lions and ti...oh wait, just lions. And also Ozzie the painting giraffe. Home to the original… https://www. instagram.com/p/BazqxgVlD2b/";;;;"924392228302106624";https://twitter.com/SeanSable/status/924392228302106624
HealthyBree;2017-10-28 14:47;0;0;"The legendary #HallofFame coach #JerryTarkanian back when I used to one of the greatest to ever… https://www. instagram.com/p/BazqvPxD3fd/";;;#HallofFame #JerryTarkanian;"924392168965459970";https://twitter.com/HealthyBree/status/924392168965459970
So_Icy_Shach;2017-10-28 14:46;0;0;"Pippens ! #KOTD @MGM Grand Las Vegas https://www. instagram.com/p/BazqsA3lNks/";;@MGM;#KOTD;"924392035594973184";https://twitter.com/So_Icy_Shach/status/924392035594973184
geralynr;2017-10-28 14:46;0;0;"Having an amazing time here! #wvview @Thomas & Mack Center https://www. instagram.com/p/Bazqqxal4cre SqVNElseN4ZhyLeFV9VCinOX0A0/ …";;@Thomas;#wvview;"924391996189376513";https://twitter.com/geralynr/status/924391996189376513
Jus_Drew;2017-10-28 14:45;0;0;"Lit @Las Vegas Strip https://www. instagram.com/p/BazqX8cnflkI uXbKSvnRGBIWfYbQ7zWi-SCEvU0/ …";;@Las;;"924391806669918208";https://twitter.com/Jus_Drew/status/924391806669918208
magaorozco;2017-10-28 14:45;0;0;"Food!!!!! @PERU Chicken Rotisserie https://www. instagram.com/p/BazqizmnVd3R m4GY1Jz3EznxT5V1oIyRwB6_8k0/ …";;@PERU;;"924391727976259584";https://twitter.com/magaorozco/status/924391727976259584
r_d_johnson;2017-10-28 14:44;0;0;"Mango Kush got me #numb @Numb https://www. instagram.com/p/Bazqbcolbrj/";;@Numb;#numb;"924391462069993473";https://twitter.com/r_d_johnson/status/924391462069993473
deannalynnarzol;2017-10-28 14:44;0;0;"Future Academy award winner #photography #modeling #photoshoot #edit #create #shessocute @… https://www. instagram.com/p/Bazqa4kFWVd/";;@;#photography #modeling #photoshoot #edit #create #shessocute;"924391442629513216";https://twitter.com/deannalynnarzol/status/924391442629513216
captain_gresham;2017-10-28 14:44;0;0;"Stuntin' @Tha Line Up https://www. instagram.com/p/BazqXR3le5Il zxq8_-_m1445mImUxvZRyGnQXk0/ …";;@Tha;;"924391332683988992";https://twitter.com/captain_gresham/status/924391332683988992
sidneywilson4;2017-10-28 14:43;0;0;"Transformations . http://www. sidneywilson.com . We can help you reach your goals . No matter what your… https://www. instagram.com/p/BazqWL-FCHF/";;;;"924391291298942976";https://twitter.com/sidneywilson4/status/924391291298942976
MarioPartyWars;2017-10-28 14:43;0;0;"Day 1 of @unrivaledts has been an absolute blast. There's so much that has been going on and the… https://www. instagram.com/p/BazqV6GB0Gi/";;@unrivaledts;;"924391279097778177";https://twitter.com/MarioPartyWars/status/924391279097778177
bookofsmolen;2017-10-28 14:43;0;0;"- Staff: calls in a panic , “Restautant’s flooding!” - Me: “don’t… https://www. instagram.com/p/BazqUCLHJgar GWHT0yNuvSK2DvYEJIHkYfEIPc0/ …";;;;"924391215222620160";https://twitter.com/bookofsmolen/status/924391215222620160
MizzLique;2017-10-28 14:43;0;0;"Finishing what we started... #Finishers #Training #TrainingWithTheBest #Vegas #LetsGo @Las… https://www. instagram.com/p/BazqRw7j6yn/";;@Las;#Finishers #Training #TrainingWithTheBest #Vegas #LetsGo;"924391146012504064";https://twitter.com/MizzLique/status/924391146012504064
its_KITTENTIME;2017-10-28 14:42;0;0;"at first you'd think Cruella is a devil #halloweekend #vegashalloween #cruelladevil @Wynn… https://www. instagram.com/p/BazqNXWltUm/";;@Wynn;#halloweekend #vegashalloween #cruelladevil;"924390992756781056";https://twitter.com/its_KITTENTIME/status/924390992756781056
SAlhabida;2017-10-28 14:42;0;0;"I'm at Bauman Rare Books in Las Vegas, NV https://www. swarmapp.com/c/lMRTL8XJyvG";;;;"924390886120837120";https://twitter.com/SAlhabida/status/924390886120837120
heroesforsalelv;2017-10-28 14:42;1;0;"#strangerthings season 2 out now. Get #eleven an #nycc exclusive and you can watch together!… https://www. instagram.com/p/BazqKNrFwFb/";;;#strangerthings #eleven #nycc;"924390879858638848";https://twitter.com/heroesforsalelv/status/924390879858638848
KolkinR;2017-10-28 14:42;0;0;"Фото которое я сделал сейчас, является для меня подтверждением Божьей благодати, когда ты… https://www. instagram.com/p/BazqJjThL7Q/";;;;"924390861605097472";https://twitter.com/KolkinR/status/924390861605097472
cathy_herrera_u;2017-10-28 14:40;0;0;"The hustle is real! • #competitiveme #enthusiamtowin #tb … https://www. instagram.com/p/Bazp6AdAQl1z axhpYBBAUGEXqh4qxiv5-T3zo80/ …";;;#competitiveme #enthusiamtowin #tb;"924390325048680449";https://twitter.com/cathy_herrera_u/status/924390325048680449
CareySmolensky;2017-10-28 14:39;0;0;"#onstage #motivation #mc #inspiration #pumpup #hype #leadbyexample #passion @careyspassion … https://www. instagram.com/p/Bazp5TanasH/";;@careyspassion;#onstage #motivation #mc #inspiration #pumpup #hype #leadbyexample #passion;"924390299702476800";https://twitter.com/CareySmolensky/status/924390299702476800
theUNshopLV;2017-10-28 14:39;0;1;"Anti Social available in store and online. #theUN @Urban Necessities https://www. instagram.com/p/Bazp0d-D0-R/";;@Urban;#theUN;"924390140167913473";https://twitter.com/theUNshopLV/status/924390140167913473
heroesforsalelv;2017-10-28 14:39;1;0;"#nycc trades are starting to roll in. #8bit #shredder ! Look for more 8 bit #funkopop coming… https://www. instagram.com/p/Bazp0sDlA-d/";;;#nycc #8bit #shredder #funkopop;"924390136250593281";https://twitter.com/heroesforsalelv/status/924390136250593281
Jus_Drew;2017-10-28 14:39;0;0;"#Vegaswadduptho #firstdispensary @Las Vegas Strip https://www. instagram.com/p/BazpuONn2LOk VT5dSBwuY6CydmsBVzeyAwyv200/ …";;@Las;#Vegaswadduptho #firstdispensary;"924390132500721664";https://twitter.com/Jus_Drew/status/924390132500721664
djinfo1;2017-10-28 14:38;0;0;"It not even her it the world making her annoying happens every time then I give up on her… https://www. instagram.com/p/Bazpj-nlrTm/";;;;"924389888270749696";https://twitter.com/djinfo1/status/924389888270749696
PVD316;2017-10-28 14:37;0;0;"Gonna be a ruff night @The Cosmopolitan of Las Vegas https://www. instagram.com/p/BazprA-HB-u/";;@The;;"924389800320356352";https://twitter.com/PVD316/status/924389800320356352
ChampTravEsc;2017-10-28 14:36;0;0;"Bubba Gump crew singing happy birthday! -- #50VegasStyle #Birthday #LisasBdayBash2017 #Vegas @… https://www. instagram.com/p/BazpZ45hBzC/";;@;#50VegasStyle #Birthday #LisasBdayBash2017 #Vegas;"924389557310775296";https://twitter.com/ChampTravEsc/status/924389557310775296
BrowninEntrtain;2017-10-28 14:36;0;0;"#Fridaynight which one you like betta?? #WVVIEW #LasVegas #worldagirltravels #livinlyfe … https://www. instagram.com/p/BazpiY-Dr9R/";;;#Fridaynight #WVVIEW #LasVegas #worldagirltravels #livinlyfe;"924389507167858688";https://twitter.com/BrowninEntrtain/status/924389507167858688
davidrobinsonsf;2017-10-28 14:36;0;0;"#vegasstrong @Foundation Room Las Vegas https://www. instagram.com/p/BazpdqDjEAq/";;@Foundation;#vegasstrong;"924389354629419008";https://twitter.com/davidrobinsonsf/status/924389354629419008
TuckerStokes13;2017-10-28 14:35;0;0;"Stop looking at my nipples, bro — — Hope everyone’s having a great weekend! — — If… https://www. instagram.com/p/BazoyvhHJug/";;;;"924389155110576129";https://twitter.com/TuckerStokes13/status/924389155110576129
kangamooplay;2017-10-28 14:35;0;0;"Happy Saturday from Kangamoo Indoor Playground! #kangamooplay #kangamoothekangaroo #moothecow @… https://www. instagram.com/p/BazpXyuFgF4/";;@;#kangamooplay #kangamoothekangaroo #moothecow;"924389139591696391";https://twitter.com/kangamooplay/status/924389139591696391
cymartz;2017-10-28 14:35;0;0;"Pizza time! (@Streets of New York Pizza in Las Vegas, NV w/ @jennersforever ) https://www. swarmapp.com/c/0CM81BOOLF3";;@Streets @jennersforever;;"924389068414140416";https://twitter.com/cymartz/status/924389068414140416
SpringValleyNV;2017-10-28 14:34;0;0;"few clouds -> clear sky temperature up 76°F -> 81°F humidity down 15% -> 14% wind 9mph -> 10mph";;;;"924389052303884288";https://twitter.com/SpringValleyNV/status/924389052303884288
redserif;2017-10-28 14:34;0;0;"#sematruck @geckowraps @GeckoWraps https://www. instagram.com/p/BazpNMUDdo2/";;@geckowraps @GeckoWraps;#sematruck;"924388975250432000";https://twitter.com/redserif/status/924388975250432000
Kiefkowski;2017-10-28 14:34;0;0;"HOW DO YOU SEPERATE YOUR TRICHOMES AND PLANT MATERIAL ? HOPEFULLY WITH AN HK BRAND KIEFBOX!… https://www. instagram.com/p/BazpQ9LF7H1/";;;;"924388901938221056";https://twitter.com/Kiefkowski/status/924388901938221056
funkykim;2017-10-28 14:34;0;0;"#wvview #funkykimtravels #vegasstrong @Thomas & Mack Center https://www. instagram.com/p/BazpQgpHFNE/";;@Thomas;#wvview #funkykimtravels #vegasstrong;"924388889367928832";https://twitter.com/funkykim/status/924388889367928832
ScaryMonstersLV;2017-10-28 14:33;0;1;"#Repost dirkvermin (get_repost) ・・・ TONIGHT! BE THERE!... that is all. double_down_saloon… https://www. instagram.com/p/BazpMxVFw4Q/";;;#Repost;"924388775735779328";https://twitter.com/ScaryMonstersLV/status/924388775735779328
BeerAlien;2017-10-28 14:33;0;0;"Beer Zombies Bottle share - Drinking a Sticky Hands by @block15brewing at @595craftkitchen — http:// untp.beer/s/c520777881";;@block15brewing @595craftkitchen;;"924388715836989440";https://twitter.com/BeerAlien/status/924388715836989440
JMarie7781;2017-10-28 14:33;0;1;"I’m a Tough Mudder F*cker! 4x Tough Mudder = Legionaire You can do anything as long as… https://www. instagram.com/p/BazpJFsFmTI/";;;;"924388649269170178";https://twitter.com/JMarie7781/status/924388649269170178
redserif;2017-10-28 14:33;0;0;"#sematruck @geckowraps @GeckoWraps https://www. instagram.com/p/BazpJMaD72o/";;@geckowraps @GeckoWraps;#sematruck;"924388645297037312";https://twitter.com/redserif/status/924388645297037312
Ally_00p;2017-10-28 14:32;0;0;"Refreshing. P.H.T. Cocktail. #robertirvinespublichouse #VegasVacation #Cocktail #LasVegas … https://www. instagram.com/p/BazpFZPDATh/";;;#robertirvinespublichouse #VegasVacation #Cocktail #LasVegas;"924388513373495296";https://twitter.com/Ally_00p/status/924388513373495296
BrowninEntrtain;2017-10-28 14:32;0;0;"#WVVIEW #YSBH @ericgetpaid #shutuperic always great to hear you speak #worldagirltravels … https://www. instagram.com/p/BazpBweDrro/";;@ericgetpaid;#WVVIEW #YSBH #shutuperic #worldagirltravels;"924388439453249536";https://twitter.com/BrowninEntrtain/status/924388439453249536
742Marketing;2017-10-28 14:31;0;0;"It ain’t official if we ain’t got a VIP entrance and a VIP wristbands! Find us at SEMA vehicle… https://www. instagram.com/p/Bazo7k0h3j4/";;;;"924388185475637249";https://twitter.com/742Marketing/status/924388185475637249
RyanMaloney1981;2017-10-28 14:30;0;4;"My new cell is back on HAHA I went old school for 3 days without a mobile device haha and I… https://www. instagram.com/p/Bazo0UOgm-a/";;;;"924387934102487040";https://twitter.com/RyanMaloney1981/status/924387934102487040
BeerAlien;2017-10-28 14:30;0;0;"Beer Zombies Bottle share - Drinking a Lumber Sexual by @rarbrew at @595craftkitchen — http:// untp.beer/s/c520775246";;@rarbrew @595craftkitchen;;"924387912782934018";https://twitter.com/BeerAlien/status/924387912782934018
ShavedIceNMore;2017-10-28 14:30;0;0;"Beautiful ladies in their authentic Caribbean attire. Thanks for the picture and stopping at… https://www. instagram.com/p/Bazow0bDn1T/";;;;"924387810122936320";https://twitter.com/ShavedIceNMore/status/924387810122936320
billysteffens;2017-10-28 14:29;0;0;"#RockChalk (@Shakespeare's Grille & Pub in Henderson, NV) https://www. swarmapp.com/c/gTxn48odGS2";;@Shakespeare;#RockChalk;"924387737331003395";https://twitter.com/billysteffens/status/924387737331003395
SAlhabida;2017-10-28 14:29;0;0;"I'm at Barneys New York, Las Vegas - @barneysny in Las Vegas, NV https://www. swarmapp.com/c/6NUmyijJ22P";;@barneysny;;"924387652312412162";https://twitter.com/SAlhabida/status/924387652312412162
djinfo1;2017-10-28 14:28;0;0;"The dream a girl in your life that gives you a good experience and betters your life. Not a… https://www. instagram.com/p/BazoWeiFTh7/";;;;"924387311827275777";https://twitter.com/djinfo1/status/924387311827275777
BeerAlien;2017-10-28 14:27;0;0;"Drinking a Cranium Crush by @PetoskeyBrewing at @595craftkitchen — http:// untp.beer/s/c520771989";;@PetoskeyBrewing @595craftkitchen;;"924387063947984896";https://twitter.com/BeerAlien/status/924387063947984896
VMD_SNevada;2017-10-28 14:26;0;0;"We have the most beautiful shoppers of all sorts and sizes!!! Come out and join the fun!! Today… https://www. instagram.com/p/BazoZ7ElTGD/";;;;"924387015247974401";https://twitter.com/VMD_SNevada/status/924387015247974401
SweetpoAwesome;2017-10-28 14:26;0;1;"Here till 7 pm in downtown Vegas! #dtvegas #downtownvegas #glutenfree #lasvegas #paleo … https://www. instagram.com/p/BazoZ3hlsrK/";;;#dtvegas #downtownvegas #glutenfree #lasvegas #paleo;"924387012181979136";https://twitter.com/SweetpoAwesome/status/924387012181979136
HeatherGlowacki;2017-10-28 14:26;0;0;"#loveit #gains #losses #fitnessmotivation #muscle #lvac #lasvegas #competition #allthewayup … https://www. instagram.com/p/BazoYg6FYVL/";;;#loveit #gains #losses #fitnessmotivation #muscle #lvac #lasvegas #competition #allthewayup;"924386976194813959";https://twitter.com/HeatherGlowacki/status/924386976194813959
iAlcala_;2017-10-28 14:26;0;0;"No lo sé Rick, parece falso #en Rick Harrison's Gold & Silver Pawn https://www. instagram.com/p/BazoU5gF48F/";;;#en;"924386846770999296";https://twitter.com/iAlcala_/status/924386846770999296
drmack48;2017-10-28 14:24;0;1;"#efexchangeyear #trickortreat #gilcreaseorchard My favorite Fall activity! Nellie from… https://www. instagram.com/p/BazoLqJjlzG/";;;#efexchangeyear #trickortreat #gilcreaseorchard;"924386532991033344";https://twitter.com/drmack48/status/924386532991033344
Indiaferrah;2017-10-28 14:24;0;8;"Clowning around last night at @piranhavegas ! Check out these amazing shots by my friend… https://www. instagram.com/p/BazoIexn3Jw/";;@piranhavegas;;"924386431635742723";https://twitter.com/Indiaferrah/status/924386431635742723
djinfo1;2017-10-28 14:24;0;0;"A girl that duz not have a anoying mental image or a anoying experience @North Las Vegas,… https://www. instagram.com/p/BazoDV3FB3B/";;@North;;"924386347757928449";https://twitter.com/djinfo1/status/924386347757928449
stacymccloud;2017-10-28 14:23;0;0;"I STINK … and so does my attitude . You guys .. I’ve just had a crap few days. Obviously no… https://www. instagram.com/p/BazoD2wl2HF/";;;;"924386256888455169";https://twitter.com/stacymccloud/status/924386256888455169
RicardoRickyMar;2017-10-28 14:23;0;0;"The face you make when NY people call to see if your available on… https://www. instagram.com/p/Bazn98KBWVjO iZXMGbM0mP4u1lyg_7fPUE_deI0/ …";;;;"924386059617816576";https://twitter.com/RicardoRickyMar/status/924386059617816576
wearetheheroine;2017-10-28 14:22;0;0;"We are either walking, driving, playing or sleeping. Personally my favorite pastime when on… https://www. instagram.com/p/Bazn6zol76j/";;;;"924385952889561089";https://twitter.com/wearetheheroine/status/924385952889561089
GoldenWestMgmt;2017-10-28 14:22;0;0;"I have a new #listing in #LasVegas #NV http:// tour.circlepix.com/home/58FMS5 pic.twitter.com/U2GEZnI3l8";;;#listing #LasVegas #NV;"924385895209320448";https://twitter.com/GoldenWestMgmt/status/924385895209320448
iAlcala_;2017-10-28 14:21;0;0;"No lo sé Rick, parece falso #Chumlee en Pawn Starss https://www. instagram.com/p/BaznwWBlsRI/";;;#Chumlee;"924385588777799681";https://twitter.com/iAlcala_/status/924385588777799681
hirisequeen;2017-10-28 14:18;0;1;"Cabana life. #luxury #living #lifestyle #lasvegas #pool #workhard #playhard #realestate … https://www. instagram.com/p/BazneS5lhCf/";;;#luxury #living #lifestyle #lasvegas #pool #workhard #playhard #realestate;"924384977822912512";https://twitter.com/hirisequeen/status/924384977822912512
alberto_draislv;2017-10-28 14:18;0;0;"Do you have your tickets or VIP table reserved yet for @1future LIVE IN CONCERT TONIGHT? You… https://www. instagram.com/p/BaznclJhg-5/";;@1future;;"924384914178371584";https://twitter.com/alberto_draislv/status/924384914178371584
BrandonAlsup;2017-10-28 14:18;0;0;"#animalstyle @In-N-Out Burger https://www. instagram.com/p/BaznbcvjFcM/";;@In;#animalstyle;"924384875616096257";https://twitter.com/BrandonAlsup/status/924384875616096257
MissSugaRose;2017-10-28 14:16;0;0;"Chilling by the pool with a cocktail being kissed by the sun … https://www. instagram.com/p/BaznNDwFYL-m eNms2Y1P52zYAXjIxz8hFmimng0/ …";;;;"924384374950387713";https://twitter.com/MissSugaRose/status/924384374950387713
jnbrown26;2017-10-28 14:15;0;1;"Josh Jr with the steal he's gone lol... @afoxyfine @Heinrich YMCA https://www. instagram.com/p/BazmsUWnqAk0 EEnP7ebI4FAEzJqeKD-b25RyEs0/ …";;@afoxyfine @Heinrich;;"924384221451268096";https://twitter.com/jnbrown26/status/924384221451268096
djinfo1;2017-10-28 14:15;0;0;"The anoying part about #girls in my life the second you say eney thing about her interns in… https://www. instagram.com/p/Bazm9HxF4Wc/";;;#girls;"924384190144987136";https://twitter.com/djinfo1/status/924384190144987136
djlegendone;2017-10-28 14:15;0;0;"We getting ready for the @artisanvegas tonight 9-3am it's going down so excited to rock with my… https://www. instagram.com/p/BazmYtohaXS/";;@artisanvegas;;"924384095953551360";https://twitter.com/djlegendone/status/924384095953551360
LUCEROSL;2017-10-28 14:14;0;0;"Just finished up the c4_fabrication rear bumper on this Tacoma . Now @LUCEROSL wants one for… https://www. instagram.com/p/BaznAipAw9m/";;@LUCEROSL;;"924383944816168961";https://twitter.com/LUCEROSL/status/924383944816168961
MSGDelk;2017-10-28 14:13;0;0;"Cleaned the garage then Mel opens a bottle of Champagne!! #alwaysareasontocelebrate #champagne … https://www. instagram.com/p/Bazm3ZynbPu/";;;#alwaysareasontocelebrate #champagne;"924383630465650688";https://twitter.com/MSGDelk/status/924383630465650688
foxymess_blog;2017-10-28 14:12;0;0;"This pretty piece was sent off to her new home! First custom piece... but I may need to recreate… https://www. instagram.com/p/BazmwTMgPLt/";;;;"924383384104849408";https://twitter.com/foxymess_blog/status/924383384104849408
carnicula;2017-10-28 14:12;0;1;"Drinking a Citra Rye Pale Ale by @JJBrewCo at @tahitivillage — http:// untp.beer/s/c520758139 #photo";;@JJBrewCo @tahitivillage;#photo;"924383353213784064";https://twitter.com/carnicula/status/924383353213784064
CrazyDeeDVD;2017-10-28 14:11;0;0;"Caribbean Fest connecting with the Black Las Vegas Food Fest on Casino Center Blvd and Colorado!… https://www. instagram.com/p/BazmYo3FD0Q/";;;;"924383267977035777";https://twitter.com/CrazyDeeDVD/status/924383267977035777
Vovoaki1;2017-10-28 14:11;0;0;"Esses Brinquedos Sustentáveis "Plan Toys" são maravilhosos!!! Tão simples... mas fazem muito… https://www. instagram.com/p/BazmjtTnNj8/";;;;"924383112393515009";https://twitter.com/Vovoaki1/status/924383112393515009
ShavedIceNMore;2017-10-28 14:11;0;0;"Las Vegas Latin Caribbean Festival Parade Happening now in the heart of Las Vegas. There is… https://www. instagram.com/p/BazmIktD0U7/";;;;"924383073030025216";https://twitter.com/ShavedIceNMore/status/924383073030025216
RNAissance;2017-10-28 14:10;0;0;"“ #SAID #WELL #PERIOD #MY #NIGGA #THEY #LOVE #TO #WATCH #US #TAKE #LZ #BUT #WHEN #WE #WINNING … https://www. instagram.com/p/Bazmkc6Hn_x/";;;#SAID #WELL #PERIOD #MY #NIGGA #THEY #LOVE #TO #WATCH #US #TAKE #LZ #BUT #WHEN #WE #WINNING;"924382991748562944";https://twitter.com/RNAissance/status/924382991748562944
BeerAlien;2017-10-28 14:10;1;3;"Beer Zombies Bottle share - Drinking a Brewhouse Coffee Stout (2017) by @cwbrewing at @595craftkitchen — http:// untp.beer/s/c520756408";;@cwbrewing @595craftkitchen;;"924382922882379778";https://twitter.com/BeerAlien/status/924382922882379778
sawdoff_;2017-10-28 14:10;0;0;"#Church #Youth #YardSale #MadeSomeMoney #HadSomeFun & #MadeSomeGreatMemories … https://www. instagram.com/p/BazY9BtFlOw/";;;#Church #Youth #YardSale #MadeSomeMoney #HadSomeFun #MadeSomeGreatMemories;"924382851587379200";https://twitter.com/sawdoff_/status/924382851587379200
yaaaschef;2017-10-28 14:10;0;0;"The cucumber collins is #thanks pfchangs pfchangsofficial @P.F. Chang's https://www. instagram.com/p/BazmgvYn3pB/";;@P;#thanks;"924382848290766848";https://twitter.com/yaaaschef/status/924382848290766848
Just_Marsh619;2017-10-28 14:09;0;0;"Las Vegas will always make Halloween last as long as it can, so make sure you last as long too.… https://www. instagram.com/p/BazmbvyB0_c/";;;;"924382688215289858";https://twitter.com/Just_Marsh619/status/924382688215289858
ayoHELEN;2017-10-28 14:09;0;0;"pic.twitter.com/sAt5rvy2R6";;;;"924382629310242816";https://twitter.com/ayoHELEN/status/924382629310242816
iamericesmith;2017-10-28 14:08;0;0;"Day 2: Heading to event #2 with the team after lunch. #TheView @Las… https://www. instagram.com/p/BazmUQmH-Zhg tcN3xquU6hEe8FE7xlEl6KdXpo0/ …";;@Las;#2 #TheView;"924382420891299845";https://twitter.com/iamericesmith/status/924382420891299845
JUSTICE_Q8;2017-10-28 14:07;0;0;"I'm at @ExoticsRacing in Las Vegas, NV https://www. swarmapp.com/c/1X4QIpu0P6b";;@ExoticsRacing;;"924382243828699136";https://twitter.com/JUSTICE_Q8/status/924382243828699136
Cameron_ent;2017-10-28 14:06;0;0;"Just posted a photo @Excalibur Hotel Casino https://www. instagram.com/p/BazmEy1nR30/";;@Excalibur;;"924381895068209153";https://twitter.com/Cameron_ent/status/924381895068209153
MattMortensenLV;2017-10-28 14:04;0;0;"Getting after it today with my neon wrist bands on! Be great in every area of your life!!… https://www. instagram.com/p/BazlNluHd_g/";;;;"924381455614013440";https://twitter.com/MattMortensenLV/status/924381455614013440
iamericesmith;2017-10-28 14:04;0;0;"Just posted a photo @Thomas & Mack Center https://www. instagram.com/p/Bazly_3nLbY_ UpzKNb-1ho1GdN_IG7koXruls80/ …";;@Thomas;;"924381296767385601";https://twitter.com/iamericesmith/status/924381296767385601
tmj_las_jobs;2017-10-28 14:03;0;0;"We're #hiring ! Read about our latest #job opening here: Shift Supervisor Management Trainee - http:// bit.ly/2yY75KI #LasVegas , NV";;;#hiring #job #LasVegas;"924381217843159040";https://twitter.com/tmj_las_jobs/status/924381217843159040
