username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
PASMAG;2017-10-29 14:56;1;2;"Spotted in the @turbobygarrett booth at @semashow . @The SEMA Show https://www. instagram.com/p/Ba2QkfSn4qU/";;@turbobygarrett @semashow @The;;"924756831540563969";https://twitter.com/PASMAG/status/924756831540563969
CarShowBernie;2017-10-29 14:55;0;0;"Also wondering what libertywalkkato and the rest of the Liberty Walk crew will be bringing to… https://www. instagram.com/p/Ba2QhgtnJuZ/";;;;"924756710744408064";https://twitter.com/CarShowBernie/status/924756710744408064
chet_offensive;2017-10-29 14:54;0;1;"Hope to see you all !!!!!!!SEMA booth #35203 in Upper South Hall! @aevconversions aevdave #AEV … https://www. instagram.com/p/Ba2QZeOH9na/";;@aevconversions;#35203 #AEV;"924756441738727429";https://twitter.com/chet_offensive/status/924756441738727429
ChampTravEsc;2017-10-29 14:54;0;0;"Way to go #Falcons ! Glad for the win! Y'all took care of business while I was away! -- #ATLDiva … https://www. instagram.com/p/Ba2QYt1BDfF/";;;#Falcons #ATLDiva;"924756421304029184";https://twitter.com/ChampTravEsc/status/924756421304029184
BofSantos;2017-10-29 14:54;0;0;"Ghost Rider! @Marquee Las Vegas https://www. instagram.com/p/Ba2QWm4lYGr/";;@Marquee;;"924756341830438912";https://twitter.com/BofSantos/status/924756341830438912
paulyintheclub;2017-10-29 14:54;0;0;"Kane’s training went well today.... #mansbestfriend #boxers #playtime @The District at Green… https://www. instagram.com/p/Ba2QVIgH_tH/";;@The;#mansbestfriend #boxers #playtime;"924756296724869120";https://twitter.com/paulyintheclub/status/924756296724869120
dyanna1231;2017-10-29 14:53;0;0;"#familyreunion #vegas I will say it again strangers turned friends, friends turned family @… https://www. instagram.com/p/Ba2QO_Zgf87/";;@;#familyreunion #vegas;"924756092172881920";https://twitter.com/dyanna1231/status/924756092172881920
knuckIepuckmeup;2017-10-29 14:53;0;0;"definitely do not love this man • B (couldn’t keep his eyes open if his life depended on it,… https://www. instagram.com/p/Ba2QN1qlgHy/";;;;"924756043019816960";https://twitter.com/knuckIepuckmeup/status/924756043019816960
knuckIepuckmeup;2017-10-29 14:51;0;0;"okay, maybe I love two (2) mans • nico pasta @Las Vegas, Nevada https://www. instagram.com/p/Ba2QA9Mlqcf/";;@Las;;"924755590320148480";https://twitter.com/knuckIepuckmeup/status/924755590320148480
knuckIepuckmeup;2017-10-29 14:50;0;0;"i love one (1) man • austin scates @Las Vegas, Nevada https://www. instagram.com/p/Ba2P8d1lT3_/";;@Las;;"924755449160724480";https://twitter.com/knuckIepuckmeup/status/924755449160724480
thebrooklynmom;2017-10-29 14:50;0;0;"A quick, but great, Weekend in #vegas for our incredible friends wedding. Went to the… https://www. instagram.com/p/Ba2P8Arl8Se/";;;#vegas;"924755422535446530";https://twitter.com/thebrooklynmom/status/924755422535446530
chet_offensive;2017-10-29 14:50;0;0;"Hope to see you all !!!!!!!SEMA booth #35203 in Upper South Hall! @aevconversions aevdave #AEV … https://www. instagram.com/p/Ba2P4gSnEH3/";;@aevconversions;#35203 #AEV;"924755315840532480";https://twitter.com/chet_offensive/status/924755315840532480
spartandawgs;2017-10-29 14:50;0;2;"Just out for a Sunday stroll #vegasstrong #sema2017 #featurevehickes #sema #continentaltires … https://www. instagram.com/p/Ba2P4GhhgNu/";;;#vegasstrong #sema2017 #featurevehickes #sema #continentaltires;"924755300145491969";https://twitter.com/spartandawgs/status/924755300145491969
SamOlofson;2017-10-29 14:49;0;0;"Had a blast raising awareness for Breast Cancer and walking with the… https://www. instagram.com/p/Ba2PvASlFEPg mLNod-9Cru6eUM1ENrwBdxZc1o0/ …";;;;"924754982452293632";https://twitter.com/SamOlofson/status/924754982452293632
_mandalizabeth;2017-10-29 14:48;0;1;"Clearly I thought it was time to take my mask off #baegas @The Chandelier https://www. instagram.com/p/Ba2Pt1THFw5/";;@The;#baegas;"924754945831731201";https://twitter.com/_mandalizabeth/status/924754945831731201
ccfdland;2017-10-29 14:47;0;0;"I'm at Garehime Heights Park in Las Vegas, NV https://www. swarmapp.com/c/cgyE1ISWlKQ";;;;"924754663215452161";https://twitter.com/ccfdland/status/924754663215452161
djinfo1;2017-10-29 14:47;0;0;"All the technology at mcdonald's is not working for me I have no control over it and my… https://www. instagram.com/p/Ba2PZisl5rx/";;;;"924754557250322432";https://twitter.com/djinfo1/status/924754557250322432
Dalynol;2017-10-29 14:46;0;0;"#fetishandfantasy#fetishandfantasyhalloweenball#freakscomesoutatnight#pandacouple#vegaspand… https://www. instagram.com/p/Ba2PcFrFaxH/";;;#fetishandfantasy #fetishandfantasyhalloweenball #freakscomesoutatnight #pandacouple #vegaspand;"924754335732396032";https://twitter.com/Dalynol/status/924754335732396032
vegasjpv;2017-10-29 14:45;0;0;"day... #vegasvideography #21stcenturyproductions #lasvegas #paiute #sunday @Las Vegas Paiute… https://www. instagram.com/p/Ba2PW3chqAI/";;@Las;#vegasvideography #21stcenturyproductions #lasvegas #paiute #sunday;"924754152193970176";https://twitter.com/vegasjpv/status/924754152193970176
Angiecuty81;2017-10-29 14:45;0;0;"Lets Go!!! #Cowboys @Twin Peaks Restaurants https://www. instagram.com/p/Ba2PWhVltgxr zhj-y36nZUeUx21TcR6IOsVuxI0/ …";;@Twin;#Cowboys;"924754143427907585";https://twitter.com/Angiecuty81/status/924754143427907585
SheLoudSheThick;2017-10-29 14:44;0;0;"Found my favorite game! #gameofthrones @Harrah's Las Vegas https://www. instagram.com/p/Ba2PQlNDUzoS 1PE0uQrWpE3sRfASwKKPR4RxT40/ …";;@Harrah;#gameofthrones;"924753931292565505";https://twitter.com/SheLoudSheThick/status/924753931292565505
KT4AU;2017-10-29 14:44;0;0;"Day 2.5! #vegasbaby #britbrit2017 @The Venetian Las Vegas https://www. instagram.com/p/Ba2PMJPh9TZ/";;@The;#vegasbaby #britbrit2017;"924753775142715392";https://twitter.com/KT4AU/status/924753775142715392
r_d_johnson;2017-10-29 14:43;0;0;"@Hard Rock Cafe Las Vegas Strip https://www. instagram.com/p/Ba2PJYnFiMA/";;@Hard;;"924753698223480832";https://twitter.com/r_d_johnson/status/924753698223480832
meloddy88;2017-10-29 14:43;0;0;"Just posted a video @MGM Grand Las Vegas https://www. instagram.com/p/Ba2PFFFAO6s/";;@MGM;;"924753694041796614";https://twitter.com/meloddy88/status/924753694041796614
ArthurMurrayUSA;2017-10-29 14:43;0;0;"I sincerely hope that you find your catalyst. . . . . . #success #motivation #entrepreneur … https://www. instagram.com/p/Ba2PFCHDspy/";;;#success #motivation #entrepreneur;"924753580921380870";https://twitter.com/ArthurMurrayUSA/status/924753580921380870
93KAYJE_;2017-10-29 14:43;0;0;"Drais Horror Story Continues ft. Lil Wayne @liltunechi ! Come see Weezy TONIGHT!!! Contact Me… https://www. instagram.com/p/Ba2OtdVjWSe/";;@liltunechi;;"924753555109613568";https://twitter.com/93KAYJE_/status/924753555109613568
highflyinLV;2017-10-29 14:41;0;0;"#highflyinentertainmentlasvegas #djhighflyinmikeindahouse #withtheking #elvishasleftthebuilding … https://www. instagram.com/p/Ba2O4ypHmyV/";;;#highflyinentertainmentlasvegas #djhighflyinmikeindahouse #withtheking #elvishasleftthebuilding;"924753125591859200";https://twitter.com/highflyinLV/status/924753125591859200
Roc_Kua;2017-10-29 14:41;1;1;"I'm who they trying to b #RealLife @Marquee Nightclub and Dayclub Las Vegas of The Cosmopolitan… https://www. instagram.com/p/Ba2Ol8dBIMJ/";;@Marquee;#RealLife;"924753078091264000";https://twitter.com/Roc_Kua/status/924753078091264000
SoAlmondie;2017-10-29 14:41;0;0;"Chicken and waffles. 1 serving. Solo dining. I'ma need a nap. @Hash House a Go Go https://www. instagram.com/p/Ba2O2sZF52u/";;@Hash;;"924753039810088960";https://twitter.com/SoAlmondie/status/924753039810088960
LASoldierofKY;2017-10-29 14:40;0;0;"TONIGHT, #Halloweenweekend at WYNNWORLD closes out with @diplo as he headlines a $50,000… https://www. instagram.com/p/Ba2OyiEHutY/";;@diplo;#Halloweenweekend;"924752898675953664";https://twitter.com/LASoldierofKY/status/924752898675953664
DjENoc;2017-10-29 14:40;0;0;"Alright, some serious business... It's the last #Sunday to enjoy #RooftopSundaze radiuspool atop… https://www. instagram.com/p/Ba2OsdYl0Pi/";;;#Sunday #RooftopSundaze;"924752707986042880";https://twitter.com/DjENoc/status/924752707986042880
Chocy05;2017-10-29 14:39;0;3;"Well this just happened. I just married my best friend and the love… https://www. instagram.com/p/Ba2On2RlOLDv pjbbqYyPxL2yFi8gYYE2A8LpGI0/ …";;;;"924752530285920261";https://twitter.com/Chocy05/status/924752530285920261
Tom_Vibe;2017-10-29 14:38;0;0;"#animals #petstagram #petsagram #dogsitting #photooftheday #dogsofinstagram #ilovemydog … https://www. instagram.com/p/Ba2OkApl60Z/";;;#animals #petstagram #petsagram #dogsitting #photooftheday #dogsofinstagram #ilovemydog;"924752405199237122";https://twitter.com/Tom_Vibe/status/924752405199237122
JUSTICE_Q8;2017-10-29 14:38;0;0;"Hello crawfish (@Hot N Juicy Crawfish - @hotnjuicy_lv in Las Vegas, NV) https://www. swarmapp.com/c/7PYtsR8HQ0u";;@Hot @hotnjuicy_lv;;"924752277625298944";https://twitter.com/JUSTICE_Q8/status/924752277625298944
dj_topa;2017-10-29 14:37;0;0;"Tuhan yang bersama Frengky ...Happy Sunday @The Westin Las Vegas Hotel & Spa https://www. instagram.com/p/Ba2OeBTnZEk/";;@The;;"924752191587360768";https://twitter.com/dj_topa/status/924752191587360768
kaleyyryann;2017-10-29 14:37;0;0;"Happiest of birthdays to the coolest dad I know!! 50 never looked so… https://www. instagram.com/p/Ba2Oanphl-PD nPpT7UYXFJ6E6mbLoy_wUHL-Jk0/ …";;;;"924752086855589888";https://twitter.com/kaleyyryann/status/924752086855589888
iamlaurencakes;2017-10-29 14:36;0;0;"#sistas @Las Vegas Strip https://www. instagram.com/p/Ba2OU-4nVUe/";;@Las;#sistas;"924751886388936704";https://twitter.com/iamlaurencakes/status/924751886388936704
CarlCalica;2017-10-29 14:36;0;0;"Vegas Vibes! @Lakeside at Wynn Las Vegas https://www. instagram.com/p/Ba0qW3mlZmv/";;@Lakeside;;"924751864280879105";https://twitter.com/CarlCalica/status/924751864280879105
ThaAudioUnit;2017-10-29 14:35;1;1;"Mini Boss 3 . . . November 14th . . . Link In Bio #AUMusic #ThinkMagna #arcade #thaaudiounit … https://www. instagram.com/p/Ba2OGgCnmW2/";;;#AUMusic #ThinkMagna #arcade #thaaudiounit;"924751662568308739";https://twitter.com/ThaAudioUnit/status/924751662568308739
JonBizkit360;2017-10-29 14:35;0;0;"GET. IT. DONE. #herewego #steelers #over #lions #sundaynight #football @Las Vegas, Nevada https://www. instagram.com/p/Ba2OLrMleCM/";;@Las;#herewego #steelers #over #lions #sundaynight #football;"924751563914207232";https://twitter.com/JonBizkit360/status/924751563914207232
Spanishstar_;2017-10-29 14:35;0;0;"Thrifting (@Savers in Las Vegas, NV) https://www. swarmapp.com/c/1NhtoMlZW0g";;@Savers;;"924751541109710848";https://twitter.com/Spanishstar_/status/924751541109710848
Barbiegangsta1;2017-10-29 14:34;0;1;"My shit #lildebbie killin all the time go girl xo "over seas for the dumb hoes"… https://www. instagram.com/p/Ba2Nslchb5A/";;;#lildebbie;"924751258585530368";https://twitter.com/Barbiegangsta1/status/924751258585530368
Mama_C_215;2017-10-29 14:34;0;0;"This arrived in my hotel room today -- 3 days after my birthday;-). Very nice! @The Linq https://www. instagram.com/p/Ba2OBy2hUER/";;@The;;"924751237546782720";https://twitter.com/Mama_C_215/status/924751237546782720
AbigailTrejos;2017-10-29 14:33;0;1;"25 años. Tengo vida, tengo dueño y soy querida. Mi mejor regalo sin duda vino hace más de 2000… https://www. instagram.com/p/Ba2OAM3hHf3/";;;;"924751179854372869";https://twitter.com/AbigailTrejos/status/924751179854372869
93KAYJE_;2017-10-29 14:33;0;0;"TUESDAY, October 31st on HALLOWEEN NIGHT, Bring your Squad through to DRAIS NIGHTCLUB, ALL… https://www. instagram.com/p/Ba2OASbjP4j/";;;;"924751175768989696";https://twitter.com/93KAYJE_/status/924751175768989696
lamainethetrain;2017-10-29 14:32;0;0;"#vegas #wilmingtonnc @Bellagio Gardens https://www. instagram.com/p/Ba2N4dxlzDt/";;@Bellagio;#vegas #wilmingtonnc;"924750904582012928";https://twitter.com/lamainethetrain/status/924750904582012928
RJMoylan;2017-10-29 14:30;0;0;"A few shots from “Exhibitionism,” The Rolling Stones. Recording studio setup, some of Keith’s… https://www. instagram.com/p/Ba2NpF_jRDZ/";;;;"924750386291986433";https://twitter.com/RJMoylan/status/924750386291986433
jasenono;2017-10-29 14:29;0;1;"Get yours at sizeuplasvegas ・・・ Time Released Four Protein Blend for optimal nitrogen… https://www. instagram.com/p/Ba2Nafglius/";;;;"924750128094810112";https://twitter.com/jasenono/status/924750128094810112
SiaSynn;2017-10-29 14:29;0;1;"#spectacles #newtoy #dayinthelife #ajinfusing #bagels #toasters #imsleepy @Henderson, Nevada https://www. instagram.com/p/Ba2NZHCFs3Q/";;@Henderson;#spectacles #newtoy #dayinthelife #ajinfusing #bagels #toasters #imsleepy;"924750047169908736";https://twitter.com/SiaSynn/status/924750047169908736
knuckIepuckmeup;2017-10-29 14:28;0;0;"it only took them 14 shows to get me out of state. last night was cool and i’m glad i got to… https://www. instagram.com/p/Ba2NbT2F31s/";;;;"924749913438777344";https://twitter.com/knuckIepuckmeup/status/924749913438777344
alliefromwpg;2017-10-29 14:28;0;0;"#RealTimewithBillMaher @The Mirage Hotel and Casino https://www. instagram.com/p/Ba2NYZfFKaN/";;@The;#RealTimewithBillMaher;"924749801987694592";https://twitter.com/alliefromwpg/status/924749801987694592
68Brooklyn;2017-10-29 14:27;0;1;"I like this! @Las Vegas, Nevada https://www. instagram.com/p/Ba2NOsFjCGx/";;@Las;;"924749469052219393";https://twitter.com/68Brooklyn/status/924749469052219393
KrisFuckHerXXX;2017-10-29 14:26;0;2;"Got to see my extremely beautiful and talented friend perform last night @Westgate Las Vegas… https://www. instagram.com/p/Ba2NIwIBUQu/";;@Westgate;;"924749296741777408";https://twitter.com/KrisFuckHerXXX/status/924749296741777408
samersaad;2017-10-29 14:26;0;0;"@Paradise, Nevada https://www. instagram.com/p/Ba2NH73lJEtO ACvl4Y2jTtghl8yH2UfmJAdRFU0/ …";;@Paradise;;"924749241049903104";https://twitter.com/samersaad/status/924749241049903104
SherryPCMO;2017-10-29 14:26;0;0;"I'm at @BurgerBarSf in Las Vegas, NV https://www. swarmapp.com/c/kurv4rszcK5";;@BurgerBarSf;;"924749223995805700";https://twitter.com/SherryPCMO/status/924749223995805700
msBeverlyOlvera;2017-10-29 14:24;0;0;"Love you sis jasminandrade47 @Las Vegas, Nevada https://www. instagram.com/p/Ba2M-PkAmOXY pKq4fN9wu5jTpuPdDHkUD1CD8o0/ …";;@Las;;"924748907137118209";https://twitter.com/msBeverlyOlvera/status/924748907137118209
Just_Marsh619;2017-10-29 14:23;0;0;"Don’t let the long weekend of Halloween parties have you feeling like there’s no hope until NYE… https://www. instagram.com/p/Ba2M2DuB6rQ/";;;;"924748639867752449";https://twitter.com/Just_Marsh619/status/924748639867752449
missbutts85;2017-10-29 14:23;0;0;"Poolside chillin @Wyndham Grand Desert https://www. instagram.com/p/Ba2M2YpnUUP/";;@Wyndham;;"924748638601072641";https://twitter.com/missbutts85/status/924748638601072641
arianaerica18;2017-10-29 14:23;0;0;"21st done right Thank you for the greetings! @Las Vegas, Nevada https://www. instagram.com/p/Ba2M11uhPiZK QLo7ZRWq0NjdD2Hn4hGjYtFNxE0/ …";;@Las;;"924748611212148736";https://twitter.com/arianaerica18/status/924748611212148736
naahsilva;2017-10-29 14:23;0;0;"Drinking a Coors Original by @MolsonCoors @The Las Vegas Strip — http:// untp.beer/s/c521305723 #photo";;@MolsonCoors @The;#photo;"924748493050335241";https://twitter.com/naahsilva/status/924748493050335241
Onestoprealtyct;2017-10-29 14:22;0;0;"Enjoying lunch on last day before flight home @Hard Rock Hotel and Casino Las Vegas https://www. instagram.com/p/Ba2MvMLB2Qt/";;@Hard;;"924748407998173190";https://twitter.com/Onestoprealtyct/status/924748407998173190
chrisvercellino;2017-10-29 14:22;0;0;"All for Britney! . . . #vegas #vegasbitches #best #weekend #ever #love #fan #show #queen … https://www. instagram.com/p/Ba2MmlwHoJG/";;;#vegas #vegasbitches #best #weekend #ever #love #fan #show #queen;"924748252884488192";https://twitter.com/chrisvercellino/status/924748252884488192
nenccy82;2017-10-29 14:22;0;0;"#venetian #lasvegas #vegastrip #getaway #nevada #newadventures @The Venetian Las Vegas https://www. instagram.com/p/Ba2MpwuHiZ3/";;@The;#venetian #lasvegas #vegastrip #getaway #nevada #newadventures;"924748200543752193";https://twitter.com/nenccy82/status/924748200543752193
msBeverlyOlvera;2017-10-29 14:22;0;0;"My family #halloween #família jasminandrade47 chrxs2fer… https://www. instagram.com/p/Ba2MpW5AMsxC Da182LSLl1W4tXlZ0WhzdHbxnQ0/ …";;;#halloween #fam;"924748188233420800";https://twitter.com/msBeverlyOlvera/status/924748188233420800
mikedollar1901;2017-10-29 14:21;0;0;"Ether Character Gen and Intro (@Natural 20 Gaming in Las Vegas, NV) https://www. swarmapp.com/c/fs6KdVAuBd7";;@Natural;;"924748019261681664";https://twitter.com/mikedollar1901/status/924748019261681664
CaslinRose;2017-10-29 14:20;0;0;"Is it still considered breaking the rules, if you didn't know the rules existed?… https://www. instagram.com/p/Ba2MCh9HVJX/";;;;"924747899287810051";https://twitter.com/CaslinRose/status/924747899287810051
MoleculeSports;2017-10-29 14:19;0;0;"Shining up this beauty for our friends at Bilstein. . . . #SEMA2017 #MoleculeFamily #audi #tc … https://www. instagram.com/p/Ba2MXUsBYeV/";;;#SEMA2017 #MoleculeFamily #audi #tc;"924747564532027392";https://twitter.com/MoleculeSports/status/924747564532027392
RAIDERNATlON;2017-10-29 14:18;0;1;"2017 Week 8 #Raiders vs. Bills open thread http:// j.mp/2yUHQZX #RAIDERNATION #NFL pic.twitter.com/A6b0MJxf9k";;;#Raiders #RAIDERNATION #NFL;"924747184469188608";https://twitter.com/RAIDERNATlON/status/924747184469188608
ael1as;2017-10-29 14:16;0;0;"#tree @Bellagio Las Vegas https://www. instagram.com/p/Ba2L8uKjJr0/";;@Bellagio;#tree;"924746821662134274";https://twitter.com/ael1as/status/924746821662134274
360iNetwork;2017-10-29 14:16;0;0;"On The Orange Carpet . . . . . . . . #msop #golf #vegas #setlfie #tvproduction #film #progolf … https://www. instagram.com/p/Ba2L_SHloTt/";;;#msop #golf #vegas #setlfie #tvproduction #film #progolf;"924746740451885056";https://twitter.com/360iNetwork/status/924746740451885056
ael1as;2017-10-29 14:14;0;1;"#we #saw #lots #of #cool #old #neon #signs #at #the #neonboneyard #in #lasvegas #wow #@Neon… https://www. instagram.com/p/Ba2L0h7j9RG/";;@Neon;#we #saw #lots #of #cool #old #neon #signs #at #the #neonboneyard #in #lasvegas #wow #;"924746378399571968";https://twitter.com/ael1as/status/924746378399571968
joeymanuguid;2017-10-29 14:13;0;0;"I'm at Venetian Resort & Casino - @venetianvegas in Las Vegas, NV https://www. swarmapp.com/c/ggZNxQXesLF";;@venetianvegas;;"924746060408524805";https://twitter.com/joeymanuguid/status/924746060408524805
YaBoyEli_;2017-10-29 14:13;0;1;"Although we’ve been together nearly 4 years this was our first… https://www. instagram.com/p/Ba2Ln4WAdbsi RxApYiXwD1Hl22A3CdM4Lq8tXc0/ …";;;;"924745936298844160";https://twitter.com/YaBoyEli_/status/924745936298844160
joeymanuguid;2017-10-29 14:13;0;1;"I'm at @CityofLasVegas in NV https://www. swarmapp.com/c/08CVJ1fe8aX";;@CityofLasVegas;;"924745918443859968";https://twitter.com/joeymanuguid/status/924745918443859968
jackmorgan;2017-10-29 14:12;0;1;"Hil made me this #tofu #veganburrito #spicy #restaurantmanagement #restaurantlife @Nacho Daddy https://www. instagram.com/p/Ba2LjnKn0kQ/";;@Nacho;#tofu #veganburrito #spicy #restaurantmanagement #restaurantlife;"924745791901765633";https://twitter.com/jackmorgan/status/924745791901765633
elli_beeee;2017-10-29 14:11;0;1;"Peace, love, and.... food #halloweekend @Gold Spike https://www. instagram.com/p/Ba2LbYsHUXWL Tb7O8ID2Efa90gZf0_Y7ur8O4w0/ …";;@Gold;#halloweekend;"924745523889954817";https://twitter.com/elli_beeee/status/924745523889954817
joeymanuguid;2017-10-29 14:11;0;0;"I'm at SEMA Show in Las Vegas, NV https://www. swarmapp.com/c/96Ym1f2rXw9";;;;"924745498350768128";https://twitter.com/joeymanuguid/status/924745498350768128
Gabangable;2017-10-29 14:10;0;0;"Living my best vlogging life @Bellagio Las Vegas https://www. instagram.com/p/Ba2LVAshr57/";;@Bellagio;;"924745294700363776";https://twitter.com/Gabangable/status/924745294700363776
LittleDeesView;2017-10-29 14:10;0;0;""I'm not bad, I'm just drawn that way." You don't know how hard it is being a woman looking the… https://www. instagram.com/p/Ba2LU5bFnKA/";;;;"924745291529469952";https://twitter.com/LittleDeesView/status/924745291529469952
ScaryMonstersLV;2017-10-29 14:10;0;1;"Tonight!!! JOHN CARPENTER performs his greatest music scores at the JOINT!! #lasvegas … https://www. instagram.com/p/Ba2LSjSlXxn/";;;#lasvegas;"924745208037871616";https://twitter.com/ScaryMonstersLV/status/924745208037871616
WildOrchid87;2017-10-29 14:10;0;0;"#choker #chokernecklace #silverhair #greyombre #nofilter #lasvegasliving #lvliving #fashion … https://www. instagram.com/p/Ba2LKcpDpDv/";;;#choker #chokernecklace #silverhair #greyombre #nofilter #lasvegasliving #lvliving #fashion;"924745170737909760";https://twitter.com/WildOrchid87/status/924745170737909760
VegasBiLL;2017-10-29 14:09;0;0;"Singing Gondolier At The Outdoor Gondolas In The Venetian Las Vegas. #travel @The Venetian… https://www. instagram.com/p/Ba2KrcfAnCt/";;@The;#travel;"924745099854123008";https://twitter.com/VegasBiLL/status/924745099854123008
ALLPaid2Play;2017-10-29 14:08;0;0;"Look, I made you a handy QR code to invite your friends to the party. #Halloween … https://www. instagram.com/p/Ba2KUYslXfg/";;;#Halloween;"924744846367113221";https://twitter.com/ALLPaid2Play/status/924744846367113221
AdamsKahlyn;2017-10-29 14:08;0;0;"My Nigga @StevieStone09 is in my 2nd home but I'm heading home!! He's here in Vegas tho!!!… https://www. instagram.com/p/Ba2KrV8nu_z/";;@StevieStone09;;"924744767828660224";https://twitter.com/AdamsKahlyn/status/924744767828660224
knuckIepuckmeup;2017-10-29 14:07;0;0;"vegas, we made it home safe, but you broke my car @Somewhere In The Dark https://www. instagram.com/p/Ba2LAOal6Rs/";;@Somewhere;;"924744575398359040";https://twitter.com/knuckIepuckmeup/status/924744575398359040
vaconferir;2017-10-29 14:06;0;0;"Las Vegas, o maior parque de diversões do mundo! Para saber mais: www… https://www. instagram.com/p/Ba2K5q_AWkL/";;;;"924744359722885120";https://twitter.com/vaconferir/status/924744359722885120
offsetkustoms;2017-10-29 14:06;0;3;"And here she is!!! We are pleased to release the debut photo for our girl “Stella” More pictures… https://www. instagram.com/p/Ba2Kt15FS8y/";;;;"924744322813177856";https://twitter.com/offsetkustoms/status/924744322813177856
CoffeewithMike;2017-10-29 14:05;0;0;"Another year and I still haven't used algebra once. So, either I'm daft, or I'm really good at… https://www. instagram.com/p/Ba2Kvf6lOjw/";;;;"924743996546543616";https://twitter.com/CoffeewithMike/status/924743996546543616
dennymishler;2017-10-29 14:04;0;0;"Just posted a photo @Fremont Street Experience https://www. instagram.com/p/Ba2Krr9DS_P/";;@Fremont;;"924743882658799616";https://twitter.com/dennymishler/status/924743882658799616
krich513;2017-10-29 14:04;1;0;"My Patna Dem @iamkingphil513 @Las Vegas Strip https://www. instagram.com/p/Ba2KrUoh6Z_/";;@iamkingphil513 @Las;;"924743861095636993";https://twitter.com/krich513/status/924743861095636993
bp3dotcom;2017-10-29 14:04;0;0;"Just posted a video @Red Rock Casino Resort & Spa https://www. instagram.com/p/Ba2KpOzFPEp/";;@Red;;"924743851557863424";https://twitter.com/bp3dotcom/status/924743851557863424
leonardomnds;2017-10-29 14:04;0;0;"I'm at Las Vegas North Premium Outlets - @lasvegasnorthpo in Las Vegas, NV https://www. swarmapp.com/c/ajFqAY9iFTm";;@lasvegasnorthpo;;"924743694485475332";https://twitter.com/leonardomnds/status/924743694485475332
smedsker1;2017-10-29 14:04;0;0;"Ready for night 2 @Park Theater Las Vegas https://www. instagram.com/p/Ba2KlmcjQBv/";;@Park;;"924743662361305089";https://twitter.com/smedsker1/status/924743662361305089
AdamsKahlyn;2017-10-29 14:03;0;2;"Y'all better be hittin up the stone #leveluptour cuz my nigga @jlbhood b there!!!!! I'm leaving… https://www. instagram.com/p/Ba2KXLRHOI_/";;@jlbhood;#leveluptour;"924743630786408448";https://twitter.com/AdamsKahlyn/status/924743630786408448
theasianplayboy;2017-10-29 14:03;0;0;"Las Vegas Immersion Crew 2017, Halloween #jewelnightclub #steveaoki @JEWEL Nightclub https://www. instagram.com/p/Ba2KhGUHGDn/";;@JEWEL;#jewelnightclub #steveaoki;"924743521159876608";https://twitter.com/theasianplayboy/status/924743521159876608
MsMoushaumi;2017-10-29 14:03;0;1;"Serving is humbling, and I do it to reflect the love in my heart. Another successful USATF… https://www. instagram.com/p/Ba2KgYClE2g/";;;;"924743483641999365";https://twitter.com/MsMoushaumi/status/924743483641999365
hosstomas;2017-10-29 14:03;0;0;"#champions #mayorcup @heatfcnv #heat05 @Bettye Wilson Park https://www. instagram.com/p/Ba2KeYaFGpj/";;@heatfcnv @Bettye;#champions #mayorcup #heat05;"924743420194775040";https://twitter.com/hosstomas/status/924743420194775040
cobertrarroll;2017-10-29 14:02;0;0;"I Dolphins. ##vegas #mirage @Secret Garden & Dolphin Habitat At The Mirage https://www. instagram.com/p/Ba2KarVj0VV/";;@Secret;# #vegas #mirage;"924743285733605376";https://twitter.com/cobertrarroll/status/924743285733605376
JimmyGabany;2017-10-29 14:02;0;1;"Barcelona 02 at the Las Vegas Mayors Cup. #soccer #goalie #lasvegas @Kellogg-Zaher Soccer Complex https://www. instagram.com/p/Ba2KWz-lBki/";;@Kellogg;#soccer #goalie #lasvegas;"924743155961954304";https://twitter.com/JimmyGabany/status/924743155961954304
ALLPaid2Play;2017-10-29 14:01;0;0;"#Halloween #Vegas #Party #Paid2Play #RSVP #FacebookEvent #FreeAdmission #LiveMusic #WinBig … https://www. instagram.com/p/Ba2KUYslXfg/";;;#Halloween #Vegas #Party #Paid2Play #RSVP #FacebookEvent #FreeAdmission #LiveMusic #WinBig;"924743077452972033";https://twitter.com/ALLPaid2Play/status/924743077452972033
Wesswitted;2017-10-29 14:01;0;0;"MY ADIDAS ! #Adidas #Halloween #Costume #RunDMC #3Stripes #2017 #LasVegas #VegasStrong @… https://www. instagram.com/p/Ba2KSk-lSvu/";;@;#Adidas #Halloween #Costume #RunDMC #3Stripes #2017 #LasVegas #VegasStrong;"924743006992740352";https://twitter.com/Wesswitted/status/924743006992740352
meloddy88;2017-10-29 14:01;0;0;"Just posted a photo @MGM Grand Las Vegas https://www. instagram.com/p/Ba2KSTaAPUy/";;@MGM;;"924743001452269573";https://twitter.com/meloddy88/status/924743001452269573
DdubSexySoldier;2017-10-29 14:01;0;0;"The happy couple @The Grove in Las Vegas https://www. instagram.com/p/Ba2KQhPBp2I/";;@The;;"924742951863013376";https://twitter.com/DdubSexySoldier/status/924742951863013376
nenccy82;2017-10-29 14:00;0;0;"Let the fun begin! #lasvegas #nevada #whathappensinvegas #staysinvegas @McCarran International… https://www. instagram.com/p/Ba2KK8yHcJP/";;@McCarran;#lasvegas #nevada #whathappensinvegas #staysinvegas;"924742754466381824";https://twitter.com/nenccy82/status/924742754466381824
